id,products,productsVariants,productsVariantsIds,total,createdAt,scannedAt
11790,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen","185,186",10.50,"2024-12-30 19:04:51.772621","2024-12-30 19:05:37.943006,2024-12-30 19:05:47.109796"
11791,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","185,186,187,188",21.00,"2024-12-30 19:06:23.002723","2024-12-30 19:20:14.800235,2024-12-30 19:20:23.529387,2024-12-30 19:13:16.665264,2024-12-30 19:13:24.805212"
11793,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","185,185,185,186,186,186,187,188",21.00,"2024-12-30 19:07:06.616933","2024-12-30 19:57:14.185127,2024-12-30 19:57:14.168640,2024-12-30 19:25:35.329878,2024-12-30 20:55:00.839051,2024-12-30 20:55:00.822890,2024-12-30 19:25:15.353501,2024-12-30 19:15:00.533700,2024-12-30 19:14:53.590359"
11794,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Volwassen,Volwassen","185,186,187,187,187",16.50,"2024-12-30 19:07:11.266720","2024-12-30 19:19:27.012919,2024-12-30 19:19:32.983024,2024-12-30 19:10:42.286510,2024-12-30 19:10:42.271817,2024-12-30 19:10:36.806774"
11795,Schaatsverhuur,Volwassen,187,6.00,"2024-12-30 19:07:17.683548","2024-12-30 19:08:09.943845"
11796,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen","183,183,184,184",28.00,"2024-12-30 19:07:46.960161","2024-12-30 19:11:45.353119,2024-12-30 19:11:53.156282,2024-12-30 19:12:01.990336,2024-12-30 19:12:08.075723"
11797,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen,Kinderen","185,185,186,186",21.00,"2024-12-30 19:08:00.487469","2024-12-30 19:37:08.287940,2024-12-30 19:37:19.091144,2024-12-30 19:29:11.293165,2024-12-30 19:29:17.820845"
11798,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","185,185,185,185,185,186,186,186",10.50,"2024-12-30 19:08:06.812209","2024-12-30 19:53:42.190740,2024-12-30 19:53:42.174366,2024-12-30 19:46:32.782583,2024-12-30 19:46:32.765641,2024-12-30 19:17:46.366961,2024-12-30 19:53:29.469102,2024-12-30 19:53:29.453075,2024-12-30 19:17:20.278009"
11799,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 19:08:25.397881","2024-12-30 21:55:05.322859,2024-12-30 21:54:51.117115,2024-12-30 21:49:07.733534,2024-12-30 21:49:03.788903"
11800,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,185,186,186",27.00,"2024-12-30 19:10:06.236925","2024-12-30 19:49:50.566862,2024-12-30 19:50:01.105889,2024-12-30 19:50:10.042206,2024-12-30 19:50:19.051370,2024-12-30 19:50:26.316381"
11801,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","183,183,183,183",32.00,"2024-12-30 19:12:11.513384","2024-12-30 19:44:43.546681,2024-12-30 19:44:52.946487,2024-12-30 19:45:02.852816,2024-12-30 19:45:10.407719"
11802,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","185,185,185,185,185,186,186,186,186,186",52.50,"2024-12-30 19:12:42.447111","2024-12-30 19:40:35.766250,2024-12-30 19:41:04.297491,2024-12-30 19:45:53.265061,2024-12-30 19:45:57.489404,2024-12-30 19:46:02.694714,2024-12-30 19:46:15.436501,2024-12-30 19:46:22.888993,2024-12-30 19:46:28.089691,2024-12-30 19:40:57.952825,2024-12-30 19:40:47.055376"
11804,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen","186,186,188,188",18.00,"2024-12-30 19:14:56.578987","2024-12-30 19:28:08.880150,2024-12-30 19:28:23.403600,2024-12-30 19:22:21.200234,2024-12-30 19:22:25.500719"
11806,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen","187,187,188,188",21.00,"2024-12-30 19:17:45.007204","2024-12-30 19:31:35.995596,2024-12-30 19:31:40.196471,2024-12-30 19:18:42.973863,2024-12-30 19:18:51.190840"
11813,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 19:19:26.802949","2024-12-30 19:28:53.360136,2024-12-30 19:28:47.255446,2024-12-30 19:24:09.173379,2024-12-30 19:24:04.493726"
11815,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","187,187",12.00,"2024-12-30 19:20:12.988813","2024-12-30 19:27:24.883844,2024-12-30 19:27:29.094979"
11818,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-12-30 19:20:25.578868","2024-12-30 19:35:14.565151,2024-12-30 19:30:47.610514"
11819,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 19:20:28.196701","2024-12-30 19:29:04.969996,2024-12-30 19:28:57.853702,2024-12-30 19:24:14.701858,2024-12-30 19:24:20.739889"
11822,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","185,185,185,186,186,186",22.50,"2024-12-30 19:20:53.455256","2024-12-30 19:35:59.416813,2024-12-30 19:36:13.319543,2024-12-30 19:36:22.009256,2024-12-30 19:43:35.803953,2024-12-30 19:43:35.788261,2024-12-30 19:36:29.221167"
11826,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen","183,183,184,184,184,184",40.00,"2024-12-30 19:21:02.366828","2024-12-30 19:22:13.111113"
11827,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","185,186,187,188",21.00,"2024-12-30 19:21:15.977038","2024-12-30 22:47:33.043864,2024-12-30 22:47:40.353064,2024-12-30 22:41:57.122635,2024-12-30 22:42:02.403024"
11829,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Volwassen,Kinderen,Kinderen","185,185,185,186,186,187,188,188",30.00,"2024-12-30 19:21:44.341413","2024-12-30 19:39:11.439052,2024-12-30 19:39:11.421869,2024-12-30 19:38:58.266170,2024-12-30 19:38:53.118604,2024-12-30 19:29:42.763368,2024-12-30 19:29:34.992841,2024-12-30 19:29:29.084145"
11835,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","185,186,186,186,187,188",21.00,"2024-12-30 19:22:32.213382","2024-12-30 19:38:35.011424,2024-12-30 19:38:34.990013,2024-12-30 19:38:09.510060,2024-12-30 19:31:51.414033,2024-12-30 19:31:59.792071"
11838,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,187,187,187,187,187",36.00,"2024-12-30 19:22:52.796921","2024-12-30 19:34:01.228116,2024-12-30 19:34:12.749387,2024-12-30 19:34:21.416481,2024-12-30 19:28:40.047815,2024-12-30 19:28:40.024745,2024-12-30 19:28:33.729031,2024-12-30 19:28:58.841099,2024-12-30 19:29:02.707700"
11841,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen","185,185,186,186,186,186,187,187,188,188,188,188",60.00,"2024-12-30 19:23:25.635308","2024-12-30 19:40:26.348869,2024-12-30 19:40:21.950054,2024-12-30 19:40:16.648019,2024-12-30 19:40:12.152636,2024-12-30 19:40:07.366293,2024-12-30 19:39:56.455881,2024-12-30 19:29:43.263263,2024-12-30 19:29:40.385477,2024-12-30 19:29:36.795824,2024-12-30 19:29:32.427124,2024-12-30 19:29:29.444932,2024-12-30 19:29:25.989183"
11843,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187,187,187",24.00,"2024-12-30 19:23:30.477303","2024-12-30 19:33:16.749818,2024-12-30 19:33:24.410274,2024-12-30 19:26:27.468051,2024-12-30 19:26:27.451508,2024-12-30 19:26:13.687206"
11844,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","187,187,187,187,187,187,187,188,188",27.00,"2024-12-30 19:24:00.456564","2024-12-30 19:39:39.707073,2024-12-30 19:39:39.688557,2024-12-30 19:39:30.114115,2024-12-30 19:39:53.241636,2024-12-30 19:39:53.226978,2024-12-30 19:39:47.098085,2024-12-30 19:40:00.765561"
11866,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Kinderen,Kinderen,Kinderen","185,186,186,186,186",15.00,"2024-12-30 19:27:42.896800","2024-12-30 19:48:13.476065,2024-12-30 19:47:47.339432,2024-12-30 19:47:47.315581,2024-12-30 19:47:27.561155,2024-12-30 19:48:01.467391"
11870,"Entree schaatsbaan",Kinderen,186,4.50,"2024-12-30 19:28:07.498271","2024-12-30 19:49:29.352034"
11879,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-30 19:29:12.084589","2024-12-30 19:37:07.159020,2024-12-30 19:37:40.166551"
11882,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Kinderen","183,183,183,184",30.00,"2024-12-30 19:29:24.269229","2024-12-30 19:30:53.529226,2024-12-30 19:31:27.057776,2024-12-30 19:31:02.552014,2024-12-30 19:31:08.560202"
11884,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,188,188",18.00,"2024-12-30 19:29:43.070392","2024-12-30 19:39:46.995136,2024-12-30 20:00:52.059797,2024-12-30 20:00:52.043511,2024-12-30 19:39:38.444410,2024-12-30 19:33:04.369703,2024-12-30 19:32:59.197996"
11885,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","185,185,186,186,186,187,187,187,187,188,188,188",51.00,"2024-12-30 19:29:46.053752","2024-12-30 19:42:50.992103,2024-12-30 19:43:08.299823,2024-12-30 19:42:27.900204,2024-12-30 19:42:38.392692,2024-12-30 19:42:58.813741,2024-12-30 19:33:22.063645,2024-12-30 19:33:37.829273,2024-12-30 19:33:37.815292,2024-12-30 19:33:32.033882,2024-12-30 19:33:42.362920,2024-12-30 19:33:46.689820,2024-12-30 19:33:50.963410"
11894,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","185,185,185,185,185,185,185,186,186,186",31.50,"2024-12-30 19:31:05.568190","2024-12-30 20:01:09.943283,2024-12-30 20:01:09.928954,2024-12-30 19:35:56.224600,2024-12-30 20:01:20.941855,2024-12-30 20:01:20.922579,2024-12-30 19:42:28.842267,2024-12-30 20:01:32.547569,2024-12-30 20:01:44.119134,2024-12-30 20:01:55.285343,2024-12-30 20:03:07.537335"
11898,"Reuzenrad ,Reuzenrad ","Volwassen,Kinderen","183,184",14.00,"2024-12-30 19:31:20.210051","2024-12-30 19:34:46.584047,2024-12-30 19:34:57.133515"
11902,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","185,186,187,188",21.00,"2024-12-30 19:31:48.806869","2024-12-30 19:43:45.651669,2024-12-30 19:43:53.830911,2024-12-30 19:35:11.667185,2024-12-30 19:35:17.291589"
11911,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","187,187,187,187,187,188,188,188",31.50,"2024-12-30 19:34:13.366354","2024-12-30 19:35:54.946140,2024-12-30 19:37:06.030370,2024-12-30 19:37:09.761611,2024-12-30 19:37:09.748418,2024-12-30 19:37:08.893455,2024-12-30 19:37:11.422685,2024-12-30 19:37:14.661497,2024-12-30 19:37:17.786580"
11913,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen","187,188,188",15.00,"2024-12-30 19:34:38.527214","2024-12-30 19:36:54.162404,2024-12-30 19:36:58.930000,2024-12-30 19:37:07.572484"
11914,"Schaatsverhuur,Entree schaatsbaan","Volwassen,Volwassen","187,185",12.00,"2024-12-30 19:36:44.684535","2024-12-30 19:42:11.201317,2024-12-30 19:45:20.466238"
11915,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185",12.00,"2024-12-30 19:37:41.572738","2024-12-30 21:23:30.376472,2024-12-30 21:23:30.357486,2024-12-30 19:55:24.774661,2024-12-30 21:23:37.783886,2024-12-30 21:23:37.767798,2024-12-30 19:55:35.837411"
11916,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-30 19:38:02.882489","2024-12-30 20:43:45.212376,2024-12-30 20:43:57.983618"
11917,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,187",12.00,"2024-12-30 19:38:28.468595","2024-12-30 20:37:19.694826,2024-12-30 20:37:19.681654,2024-12-30 20:29:36.482366,2024-12-30 20:24:29.667765"
11919,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen","187,188,188,188",19.50,"2024-12-30 19:38:53.818560","2024-12-30 19:42:32.178663,2024-12-30 19:42:37.228292,2024-12-30 19:42:54.916233"
11920,"Reuzenrad ,Reuzenrad ","Kinderen,Kinderen","184,184",12.00,"2024-12-30 19:39:59.546041","2024-12-30 19:57:42.358458,2024-12-30 19:57:49.575276"
11922,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","187,187",12.00,"2024-12-30 19:41:28.209268","2024-12-30 19:42:52.554253,2024-12-30 19:43:00.657260"
11923,Schaatsverhuur,Kinderen,188,4.50,"2024-12-30 19:41:51.141524","2024-12-30 19:45:40.231022"
11924,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","185,186,186,186,186,186,187,188",21.00,"2024-12-30 19:43:13.995370","2024-12-30 20:36:15.081506,2024-12-30 21:20:36.545788,2024-12-30 21:20:36.521497,2024-12-30 21:20:23.704962,2024-12-30 21:20:23.690053,2024-12-30 20:36:03.085002,2024-12-30 20:29:06.413861,2024-12-30 20:29:14.623957"
11925,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","185,185,186,187,187,188",33.00,"2024-12-30 19:43:51.499428","2024-12-30 20:06:46.870997,2024-12-30 20:06:56.783272,2024-12-30 20:07:04.346242,2024-12-30 19:58:56.175384,2024-12-30 19:59:03.534370,2024-12-30 19:59:09.572617"
11931,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,187",12.00,"2024-12-30 19:45:13.987987","2024-12-30 20:37:30.205589,2024-12-30 20:37:30.154841,2024-12-30 20:30:59.866789,2024-12-30 20:24:47.800967"
11932,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen","185,186",10.50,"2024-12-30 19:45:29.344830","2024-12-30 20:07:08.540861,2024-12-30 20:07:15.413330"
11933,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen","186,186,186",4.50,"2024-12-30 19:46:02.535293","2024-12-30 20:19:39.682176,2024-12-30 20:19:39.659462,2024-12-30 20:02:51.910496"
11934,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 19:48:44.047393","2024-12-30 20:01:04.436243,2024-12-30 20:00:58.352003,2024-12-30 19:52:15.478334,2024-12-30 19:51:46.150342"
11935,"Entree schaatsbaan",Kinderen,186,4.50,"2024-12-30 19:49:12.025264","2024-12-30 20:03:16.206322"
11951,Schaatsverhuur,Kinderen,188,4.50,"2024-12-30 19:55:12.198283","2024-12-30 19:57:01.662768"
11952,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,187,187",24.00,"2024-12-30 19:56:00.575637","2024-12-30 20:22:33.009381,2024-12-30 20:22:32.994427,2024-12-30 20:10:34.644957,2024-12-30 20:22:26.925212,2024-12-30 20:22:26.898492,2024-12-30 20:09:53.058970,2024-12-30 20:01:11.419500,2024-12-30 20:01:26.375733"
11954,"Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen","187,188",10.50,"2024-12-30 19:57:18.542036","2024-12-30 20:01:11.213120,2024-12-30 20:01:18.899069"
11955,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Volwassen,Kinderen","187,188,185,186",21.00,"2024-12-30 19:58:29.421197","2024-12-30 20:40:24.208991"
11956,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,187,187,187",36.00,"2024-12-30 19:59:10.266525","2024-12-30 20:13:05.925562,2024-12-30 20:13:12.830192,2024-12-30 20:13:12.812757,2024-12-30 20:03:40.871157,2024-12-30 20:12:45.514986,2024-12-30 20:03:37.474771,2024-12-30 20:03:24.678604"
11957,"Entree schaatsbaan",Kinderen,186,4.50,"2024-12-30 20:00:58.571816","2024-12-30 20:14:05.017307"
11958,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-12-30 20:01:06.957535","2024-12-30 20:14:10.242610,2024-12-30 20:04:28.352991"
11960,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","183,183,183,184,184",36.00,"2024-12-30 20:08:40.962740","2024-12-30 20:09:47.618915,2024-12-30 20:09:56.779601,2024-12-30 20:10:05.544078,2024-12-30 20:10:16.673495,2024-12-30 20:10:23.915334"
11962,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 20:08:58.134168",NULL
11963,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-30 20:12:06.157134","2024-12-30 21:02:31.152905,2024-12-30 21:02:09.131196"
11976,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 20:17:31.877953","2024-12-30 21:06:25.483601,2024-12-30 21:06:17.270222,2024-12-30 21:00:33.219251,2024-12-30 21:00:41.095670"
11977,"Reuzenrad ,Reuzenrad ","Volwassen,Kinderen","183,184",14.00,"2024-12-30 20:17:58.613109","2024-12-30 20:20:00.525880,2024-12-30 20:19:55.321980"
11978,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","183,183,183",24.00,"2024-12-30 20:19:15.102538","2024-12-30 20:20:50.585184,2024-12-30 20:20:59.121195,2024-12-30 20:21:05.152095"
11979,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-30 20:20:28.385067","2024-12-30 20:44:00.834804,2024-12-30 20:44:07.074348"
11983,"Entree schaatsbaan",Volwassen,185,6.00,"2024-12-30 20:22:32.348423","2024-12-30 20:34:47.733292"
12013,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen","185,185,185,185,185,185,186,187,187,187,187,188",57.00,"2024-12-30 20:33:56.121923","2024-12-30 21:42:13.855893,2024-12-30 21:42:13.837540,2024-12-30 20:54:29.608997,2024-12-30 20:54:34.869077,2024-12-30 20:54:40.009966,2024-12-30 20:54:45.422183,2024-12-30 20:54:50.821020,2024-12-30 20:41:07.937756,2024-12-30 20:41:13.494767,2024-12-30 20:41:18.387376,2024-12-30 20:41:22.263414,2024-12-30 20:41:25.143028"
12018,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,188,188,188,188,188",27.00,"2024-12-30 20:36:25.778902","2024-12-30 20:43:24.902956,2024-12-30 20:43:30.345008,2024-12-30 20:43:34.976853,2024-12-30 20:38:31.781532,2024-12-30 20:38:26.784692,2024-12-30 20:38:26.765504,2024-12-30 20:38:20.335268"
12020,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","186,188",9.00,"2024-12-30 20:41:44.362776","2024-12-30 20:59:29.610809,2024-12-30 20:55:38.507789"
12023,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen","188,188,188,188,185,185",21.00,"2024-12-30 20:43:34.482375","2024-12-30 21:45:56.119201,2024-12-30 21:49:25.803796,2024-12-30 21:49:25.785093,2024-12-30 21:46:00.857068,2024-12-30 21:55:15.611032,2024-12-30 21:55:11.243284"
